"SeasonId","Metric","Name","Value"
"Season1","SuccRaids","Anup Kumar",123
"Season1","SuccRaids","Rahul Chaudhari",123
"Season1","SuccRaids","Maninder Singh",103
"Season1","SuccRaids","Surjeet Narwal",100
"Season1","SuccRaids","Ajay Thakur",99
"Season1","SuccRaids","Kashiling Adake",93
"Season1","SuccRaids","Ravi Dalal",88
"Season1","SuccRaids","Wazir Singh",87
"Season1","SuccRaids","Jasvir Singh",85
"Season1","SuccRaids","Nitin Madane",78
"Season1","SuccRaids","Rakesh Kumar",78
"Season1","SuccRaids","Deepak Niwas Hooda",72
"Season1","SuccRaids","Sandeep Narwal",70
"Season1","SuccRaids","Sukesh Hegde",60
"Season1","SuccRaids","Rajesh Narwal",59
"Season1","SuccRaids","Manjeet Chhillar",53
"Season1","SuccRaids","Shabeer Bappu",52
"Season1","SuccRaids","Rishank Devadiga",46
"Season1","SuccRaids","Mahesh Goud",40
"Season1","SuccRaids","Jang Kun Lee",39
"Season1","SuccRaids","Shrikant Tewthia",37
"Season1","SuccRaids","Rajesh Mondal",32
"Season1","SuccRaids","Pawan Kumar",32
"Season1","SuccRaids","Jitesh Joshi",31
"Season1","SuccRaids","Sunil Jaipal",22
"Season1","SuccRaids","Mangesh Bhagat",19
"Season1","SuccRaids","Mahipal Narwal",18
"Season1","SuccRaids","Mahendra Ganesh Rajput",17
"Season1","SuccRaids","Deepak Kumar Dahiya",15
"Season1","SuccRaids","Manoj Kumar",14
"Season1","SuccRaids","Pravin Niwale",12
"Season1","SuccRaids","Waleed Al Hasani",10
"Season1","SuccRaids","Gangadhari Mallesh",10
"Season1","SuccRaids","Parmod Narwal",10
"Season1","SuccRaids","Surender Nada",8
"Season1","SuccRaids","Dharmaraj Cheralathan",8
"Season1","SuccRaids","Kalimuthu Balamahendran",8
"Season1","SuccRaids","Shyam Kumar Sah",7
"Season1","SuccRaids","Jasmer Singh Gulia",7
"Season1","SuccRaids","Balbir Singh",7
"Season1","SuccRaids","Gurvinder Singh",6
"Season1","SuccRaids","Suresu Kumar",6
"Season1","SuccRaids","Prashant Kumar Rai",5
"Season1","SuccRaids","Ran Singh",5
"Season1","SuccRaids","Simon Kibura",5
"Season1","SuccRaids","Sachin Khambe",5
"Season1","SuccRaids","Nilesh Shinde",5
"Season1","SuccRaids","Chandran Ranjit",4
"Season1","SuccRaids","D. Gopu",4
"Season1","SuccRaids","Preetam Chhillar",3
"Season1","SuccRaids","Dovlet Boshimov",3
"Season1","SuccRaids","Ehsan Zamani Fard",3
"Season1","SuccRaids","Wajid Ali",3
"Season1","SuccRaids","Ram Kumar Sah",3
"Season1","SuccRaids","Mandeep Kumar",2
"Season1","SuccRaids","Punit Kumar Teotia",2
"Season1","SuccRaids","Sinotharan Kanesharajah",2
"Season1","SuccRaids","Md. Arduzzaman Munshi",2
"Season1","SuccRaids","Girish Maruti Ernak",2
"Season1","SuccRaids","Rakesh Singh Kumar",1
"Season1","SuccRaids","Gurchet Singh",1
"Season1","SuccRaids","Prashant Chavan",1
"Season1","SuccRaids","Sunil Hanumanthappa",1
"Season1","SuccRaids","Amit Singh Chhillar",1
"Season1","SuccRaids","Gurpreet Singh",1
"Season1","SuccRaids","Tae Deok Eom",1
"Season1","SuccRaids","Dong Ju Hong",1
"Season1","SuccRaids","Takamitsu Kono",1
"Season1","SuccRaids","Mohit Chhillar",1
"Season1","SuccRaids","Rupesh Tomar",1
"Season1","SuccRaids","Rohit Rana",0
"Season1","SuccRaids","Somvir Shekhar",0
"Season1","SuccRaids","Raju Lal Choudhary",0
"Season1","SuccRaids","Rajaguru Subramanian",0
"Season1","SuccRaids","Navneet Gautam",0
"Season1","SuccRaids","Nitin More",0
"Season1","SuccRaids","Parveen Kumar",0
"Season1","SuccRaids","Kuldeep Singh",0
"Season1","SuccRaids","Jeeva Gopal",0
"Season1","SuccRaids","Jeeva Kumar",0
"Season1","SuccRaids","Mohammad Ziaur Rahman",0
"Season1","SuccRaids","Farhad Kamal Gharibi",0
"Season1","SuccRaids","Jaber Hemati Chonehkhan",0
"Season1","SuccRaids","Masayuki Shimokawa",0
"Season1","SuccRaids","Sanjay Shrestha",0
"Season1","SuccRaids","Seong Ryeol Kim",0
"Season1","SuccRaids","Wasim Sajjad",0
"Season1","SuccRaids","Atif Waheed",0
"Season1","SuccRaids","Irfan Khan",0
"Season1","SuccRaids","Wei Yang",0
"Season1","SuccRaids","Dadaso Balaso Awad",0
"Season1","SuccRaids","Arbinda Khuntia",0
"Season1","SuccRaids","Sunil Kumar",0
"Season1","SuccRaids","Suresh Pathapalem",0
"Season1","SuccRaids","V. Satyanarayana",0
"Season1","SuccRaids","Vilam Singh",0
"Season1","SuccRaids","Vishal Mane",0
"Season1","SuccRaids","Sunil Subhash Lande",0
"Season1","SuccRaids","Kiran A",0
"Season1","SuccRaids","Gokul Shitole",0
"Season1","SuccRaids","Ravinder Pahal",0
"Season1","SuccRaids","Vikas Tomar",0
"Season1","SuccRaids","Samarjeet Singh",0
"Season1","SuccRaids","D. Suresh Kumar",0
"Season1","SuccRaids","Bajirao Hodage",0
"Season1","SuccRaids","Sachin Shingade",0
"Season1","SuccRaids","Vijendar Singh",0
"Season1","SuccRaids","Sagar Khatale",0
"Season1","SuccRaids","Swapnil Shinde",0
"Season1","SuccRaids","Pradeep Kumar",0
"Season2","SuccRaids","Kashiling Adake",87
"Season2","SuccRaids","Rahul Chaudhari",75
"Season2","SuccRaids","Anup Kumar",61
"Season2","SuccRaids","Manjeet Chhillar",60
"Season2","SuccRaids","Ajay Thakur",56
"Season2","SuccRaids","Deepak Niwas Hooda",54
"Season2","SuccRaids","Rajesh Narwal",54
"Season2","SuccRaids","Jasvir Singh",52
"Season2","SuccRaids","Wazir Singh",48
"Season2","SuccRaids","Deepak Narwal",45
"Season2","SuccRaids","Sukesh Hegde",44
"Season2","SuccRaids","Prashant Kumar Rai",42
"Season2","SuccRaids","Sonu Narwal",42
"Season2","SuccRaids","Rohit Kumar Choudary",41
"Season2","SuccRaids","Ravi Dalal",38
"Season2","SuccRaids","Mahendra Ganesh Rajput",37
"Season2","SuccRaids","Sandeep Narwal",36
"Season2","SuccRaids","Rishank Devadiga",36
"Season2","SuccRaids","Shabeer Bappu",36
"Season2","SuccRaids","Jang Kun Lee",36
"Season2","SuccRaids","Gurvinder Singh",34
"Season2","SuccRaids","Pravin Niwale",30
"Season2","SuccRaids","Rajesh Mondal",27
"Season2","SuccRaids","Sunil Jaipal",24
"Season2","SuccRaids","Kuldeep Singh",20
"Season2","SuccRaids","Pradeep Kumar",19
"Season2","SuccRaids","Meraj Sheykh",18
"Season2","SuccRaids","Bhupender Singh",18
"Season2","SuccRaids","Dinesh Kumar",17
"Season2","SuccRaids","Tushar Patil",15
"Season2","SuccRaids","Dharmaraj Cheralathan",15
"Season2","SuccRaids","Rakesh Narwal",14
"Season2","SuccRaids","Mahipal Narwal",13
"Season2","SuccRaids","Jitesh Joshi",12
"Season2","SuccRaids","Rakesh Kumar",12
"Season2","SuccRaids","Rohit Baliyan",11
"Season2","SuccRaids","Yogesh Hooda",11
"Season2","SuccRaids","Ran Singh",10
"Season2","SuccRaids","Pawan Kumar",9
"Season2","SuccRaids","Shrikant Tewthia",9
"Season2","SuccRaids","Selvamani K",9
"Season2","SuccRaids","Sanjay Kumar",9
"Season2","SuccRaids","Isac Antony",9
"Season2","SuccRaids","Amit Rathi",9
"Season2","SuccRaids","Sachin V.",9
"Season2","SuccRaids","Vineet Sharma",8
"Season2","SuccRaids","Tae Deok Eom",8
"Season2","SuccRaids","Sandeep",7
"Season2","SuccRaids","Ashish Chhokar",7
"Season2","SuccRaids","Pardeep Narwal",7
"Season2","SuccRaids","Kedar Lal",7
"Season2","SuccRaids","Ravi V.",5
"Season2","SuccRaids","Surender Singh",4
"Season2","SuccRaids","Amit Hooda",4
"Season2","SuccRaids","Dadaso Balaso Awad",4
"Season2","SuccRaids","Vijay Malik",4
"Season2","SuccRaids","Mahesh Goud",3
"Season2","SuccRaids","Rupesh Tomar",3
"Season2","SuccRaids","Ravinder Pahal",3
"Season2","SuccRaids","K. Prapanjan",3
"Season2","SuccRaids","Deepak Kumar Dahiya",3
"Season2","SuccRaids","Amit Kumar Tomar",3
"Season2","SuccRaids","Ashish Kumar",2
"Season2","SuccRaids","Sandeep Tomar",2
"Season2","SuccRaids","Preetam Chhillar",2
"Season2","SuccRaids","Surender Nada",2
"Season2","SuccRaids","Manoj Kumar",2
"Season2","SuccRaids","Kalimuthu Balamahendran",2
"Season2","SuccRaids","Gangadhari Mallesh",2
"Season2","SuccRaids","Simon Kibura",1
"Season2","SuccRaids","Jeeva Kumar",1
"Season2","SuccRaids","Rohit Rana",1
"Season2","SuccRaids","Nilesh Shinde",1
"Season2","SuccRaids","Parveen M. Jangra",1
"Season2","SuccRaids","Somvir Shekhar",1
"Season2","SuccRaids","Suresu Kumar",1
"Season2","SuccRaids","Sunil Kumar",1
"Season2","SuccRaids","Kazuhiro Takano",1
"Season2","SuccRaids","Mohammad Maghsoudlou",1
"Season2","SuccRaids","Inderpal Bishnoi",1
"Season2","SuccRaids","Fazel Atrachali",1
"Season2","SuccRaids","Ravit Kumar",1
"Season2","SuccRaids","Hyunil Park",1
"Season2","SuccRaids","Michal Spiczko",0
"Season2","SuccRaids","Muhammad Tariq",0
"Season2","SuccRaids","Hadi Oshtorak",0
"Season2","SuccRaids","Harvinder Singh",0
"Season2","SuccRaids","Anil Singh",0
"Season2","SuccRaids","Vir Singh Yadav",0
"Season2","SuccRaids","Arvind Baliyan",0
"Season2","SuccRaids","Jasmer Singh",0
"Season2","SuccRaids","Manoj Dhull",0
"Season2","SuccRaids","Gopalappa Thimarayappa",0
"Season2","SuccRaids","Vinod Atyalkar",0
"Season2","SuccRaids","Onkar Jadhav",0
"Season2","SuccRaids","Vijender Singh",0
"Season2","SuccRaids","T. Prasad",0
"Season2","SuccRaids","Amit Kumar",0
"Season2","SuccRaids","Jishnu",0
"Season2","SuccRaids","Ravi Kumar",0
"Season2","SuccRaids","Adinath Gavali",0
"Season2","SuccRaids","C. Karnan",0
"Season2","SuccRaids","Sandeep Malik",0
"Season2","SuccRaids","Aman Kumar",0
"Season2","SuccRaids","Varinder Singh",0
"Season2","SuccRaids","Abhinandan Kumar",0
"Season2","SuccRaids","Avnish Kumar",0
"Season2","SuccRaids","Anoop E.V.",0
"Season2","SuccRaids","G.S. Manikandan",0
"Season2","SuccRaids","Rajeev Kumar",0
"Season2","SuccRaids","Vikas Kale",0
"Season2","SuccRaids","Sagar Khatale",0
"Season2","SuccRaids","Vinoth Kumar",0
"Season2","SuccRaids","Deepak Dhull",0
"Season2","SuccRaids","C. Arun",0
"Season2","SuccRaids","Joginder Narwal",0
"Season2","SuccRaids","Deepak Kumar",0
"Season2","SuccRaids","Vijin Thangadurai",0
"Season2","SuccRaids","Manoj Kumar Gora",0
"Season2","SuccRaids","Nitin More",0
"Season2","SuccRaids","Rajaguru Subramanian",0
"Season2","SuccRaids","Sachin Khambe",0
"Season2","SuccRaids","Shyam Kumar Sah",0
"Season2","SuccRaids","Vishal Mane",0
"Season2","SuccRaids","Prashant Chavan",0
"Season2","SuccRaids","Parmod Narwal",0
"Season2","SuccRaids","Vikas Tomar",0
"Season2","SuccRaids","D. Gopu",0
"Season2","SuccRaids","Gokul Shitole",0
"Season2","SuccRaids","Rakesh Singh Kumar",0
"Season2","SuccRaids","Samarjeet Singh",0
"Season2","SuccRaids","Girish Maruti Ernak",0
"Season2","SuccRaids","D. Suresh Kumar",0
"Season2","SuccRaids","Bajirao Hodage",0
"Season2","SuccRaids","Sachin Shingade",0
"Season2","SuccRaids","Mohit Chhillar",0
"Season2","SuccRaids","Navneet Gautam",0
"Season2","SuccRaids","Jeeva Gopal",0
"Season2","SuccRaids","Masayuki Shimokawa",0
"Season2","SuccRaids","Jasmer Singh Gulia",0
"Season2","SuccRaids","Dong Ju Hong",0
"Season2","SuccRaids","Seong Ryeol Kim",0
"Season2","SuccRaids","Wasim Sajjad",0
"Season2","SuccRaids","Sinotharan Kanesharajah",0
"Season2","SuccRaids","Amit Singh Chhillar",0
"Season2","SuccRaids","Gurpreet Singh",0
"Season2","SuccRaids","Chandran Ranjit",0
"Season2","SuccRaids","Balbir Singh",0
"Season3","SuccRaids","Rishank Devadiga",86
"Season3","SuccRaids","Pardeep Narwal",83
"Season3","SuccRaids","Rohit Kumar",80
"Season3","SuccRaids","Rahul Chaudhari",77
"Season3","SuccRaids","Nitin Tomar",68
"Season3","SuccRaids","Jang Kun Lee",64
"Season3","SuccRaids","Anup Kumar",63
"Season3","SuccRaids","Deepak Niwas Hooda",62
"Season3","SuccRaids","Kashiling Adake",55
"Season3","SuccRaids","Surjeet Singh",54
"Season3","SuccRaids","Sukesh Hegde",49
"Season3","SuccRaids","Sonu Narwal",49
"Season3","SuccRaids","Rajesh Narwal",47
"Season3","SuccRaids","Rohit Baliyan",44
"Season3","SuccRaids","Ajay Thakur",41
"Season3","SuccRaids","Manjeet Chhillar",37
"Season3","SuccRaids","Pawan Sehrawat",36
"Season3","SuccRaids","Surender Singh",34
"Season3","SuccRaids","Mahesh Goud",30
"Season3","SuccRaids","Surjeet Narwal",29
"Season3","SuccRaids","Rakesh Kumar",29
"Season3","SuccRaids","Deepak Kumar Dahiya",29
"Season3","SuccRaids","Selvamani K",29
"Season3","SuccRaids","Amit Rathi",21
"Season3","SuccRaids","Deepak Narwal",21
"Season3","SuccRaids","Meraj Sheykh",20
"Season3","SuccRaids","Manpreet Singh",20
"Season3","SuccRaids","Rajesh Mondal",18
"Season3","SuccRaids","Mahendra Ganesh Rajput",17
"Season3","SuccRaids","Shrikant Tewthia",16
"Season3","SuccRaids","Tushar Patil",16
"Season3","SuccRaids","Ran Singh",15
"Season3","SuccRaids","Jasvir Singh",15
"Season3","SuccRaids","Vinoth Kumar",13
"Season3","SuccRaids","Rohit Kumar Choudary",11
"Season3","SuccRaids","Umesh Mhatre",11
"Season3","SuccRaids","Shabeer Bappu",11
"Season3","SuccRaids","Shrikant Jadhav",9
"Season3","SuccRaids","Anil Shriram Nimbolkar",9
"Season3","SuccRaids","Mohammad Maghsoudlou",8
"Season3","SuccRaids","Vineet Sharma",8
"Season3","SuccRaids","Sandeep Narwal",8
"Season3","SuccRaids","Prashant Kumar Rai",8
"Season3","SuccRaids","Bhupender Singh",8
"Season3","SuccRaids","Anil Kashinath Patil",6
"Season3","SuccRaids","Nilesh Salunke",5
"Season3","SuccRaids","Kuldeep Singh",5
"Season3","SuccRaids","Yogesh Hooda",5
"Season3","SuccRaids","Ashish Kumar",5
"Season3","SuccRaids","Deepak Kumar Rathee",4
"Season3","SuccRaids","Virender Wazir Singh",4
"Season3","SuccRaids","Pawan Kumar",4
"Season3","SuccRaids","Ravinder Pahal",4
"Season3","SuccRaids","Sunil Jaipal",4
"Season3","SuccRaids","Shyam Kumar Sah",4
"Season3","SuccRaids","Preetam Chhillar",3
"Season3","SuccRaids","Dharmaraj Cheralathan",3
"Season3","SuccRaids","Mahipal Narwal",3
"Season3","SuccRaids","Gnanasekaran M",3
"Season3","SuccRaids","Anil Kumar",2
"Season3","SuccRaids","Suresu Kumar",2
"Season3","SuccRaids","Vinoth Paulyas",2
"Season3","SuccRaids","Nilesh Shinde",2
"Season3","SuccRaids","Gurvinder Singh",2
"Season3","SuccRaids","Simon Kibura",2
"Season3","SuccRaids","Seong Ryeol Kim",2
"Season3","SuccRaids","Samarjeet Singh",2
"Season3","SuccRaids","Tae Deok Eom",1
"Season3","SuccRaids","Gangadhari Mallesh",1
"Season3","SuccRaids","Pravin Niwale",1
"Season3","SuccRaids","Sunil Kumar",1
"Season3","SuccRaids","K. Prapanjan",1
"Season3","SuccRaids","C. Arun",1
"Season3","SuccRaids","Isac Antony",1
"Season3","SuccRaids","Jay Bahadur Bohara",1
"Season3","SuccRaids","Parvesh Attri",1
"Season3","SuccRaids","Nirbhay Narwal",1
"Season3","SuccRaids","Surjeet",1
"Season3","SuccRaids","Darshan",0
"Season3","SuccRaids","Hardeep Duhan",0
"Season3","SuccRaids","Sanju",0
"Season3","SuccRaids","Somvir",0
"Season3","SuccRaids","Jagdeesha K.K.",0
"Season3","SuccRaids","Satish Kumar",0
"Season3","SuccRaids","Krushna Madane",0
"Season3","SuccRaids","Rahul Kumar",0
"Season3","SuccRaids","Sandeep Dhull",0
"Season3","SuccRaids","Lo Chia Wei",0
"Season3","SuccRaids","Felix Odhiambo Opana",0
"Season3","SuccRaids","Navjot Singh",0
"Season3","SuccRaids","Sandeep",0
"Season3","SuccRaids","Abolfazel Maghsodlo",0
"Season3","SuccRaids","Hadi Tajik",0
"Season3","SuccRaids","Satish Kumar",0
"Season3","SuccRaids","Ravinandan G.M.",0
"Season3","SuccRaids","Sushil Vijay Bhosle",0
"Season3","SuccRaids","Fazel Atrachali",0
"Season3","SuccRaids","Narendar Kumar",0
"Season3","SuccRaids","David Mosambayi",0
"Season3","SuccRaids","Ravi Kumar",0
"Season3","SuccRaids","Hadi Oshtorak",0
"Season3","SuccRaids","Manoj Dhull",0
"Season3","SuccRaids","Vijender Singh",0
"Season3","SuccRaids","T. Prasad",0
"Season3","SuccRaids","Rohit Kumar Prajapat",0
"Season3","SuccRaids","Rakesh Narwal",0
"Season3","SuccRaids","Anoop E.V.",0
"Season3","SuccRaids","G.S. Manikandan",0
"Season3","SuccRaids","Amit Hooda",0
"Season3","SuccRaids","Vinod",0
"Season3","SuccRaids","Raju Lal Choudhary",0
"Season3","SuccRaids","Nitin More",0
"Season3","SuccRaids","Rajaguru Subramanian",0
"Season3","SuccRaids","Kuldeep Singh",0
"Season3","SuccRaids","Manoj Kumar",0
"Season3","SuccRaids","Mohit Chhillar",0
"Season3","SuccRaids","Navneet Gautam",0
"Season3","SuccRaids","Jasmer Singh Gulia",0
"Season3","SuccRaids","Jeeva Kumar",0
"Season3","SuccRaids","Kalimuthu Balamahendran",0
"Season3","SuccRaids","Wei Yang",0
"Season3","SuccRaids","Masayuki Shimokawa",0
"Season3","SuccRaids","Amit Singh Chhillar",0
"Season3","SuccRaids","Girish Maruti Ernak",0
"Season3","SuccRaids","D. Suresh Kumar",0
"Season3","SuccRaids","Rakesh Singh Kumar",0
"Season3","SuccRaids","Pradeep Kumar",0
"Season3","SuccRaids","Bajirao Hodage",0
"Season3","SuccRaids","Sachin Shingade",0
"Season3","SuccRaids","Vikas Kale",0
"Season3","SuccRaids","Kedar Lal",0
"Season3","SuccRaids","Deepak Dhull",0
"Season3","SuccRaids","Deepak Kumar",0
"Season3","SuccRaids","Vijin Thangadurai",0
"Season3","SuccRaids","Somvir Shekhar",0
"Season3","SuccRaids","Ram Kumar Sah",0
"Season3","SuccRaids","Rohit Rana",0
"Season3","SuccRaids","Surender Nada",0
"Season3","SuccRaids","Prashant Chavan",0
"Season3","SuccRaids","Parmod Narwal",0
"Season3","SuccRaids","D. Gopu",0
"Season3","SuccRaids","Vishal Mane",0
"Season3","SuccRaids","Wazir Singh",0
"Season4","SuccRaids","Rahul Chaudhari",110
"Season4","SuccRaids","Deepak Niwas Hooda",108
"Season4","SuccRaids","Pardeep Narwal",100
"Season4","SuccRaids","Rohit Kumar",75
"Season4","SuccRaids","Jasvir Singh",64
"Season4","SuccRaids","Anup Kumar",60
"Season4","SuccRaids","Kashiling Adake",58
"Season4","SuccRaids","Rishank Devadiga",57
"Season4","SuccRaids","Rajesh Narwal",52
"Season4","SuccRaids","Monu Goyat",52
"Season4","SuccRaids","Jang Kun Lee",49
"Season4","SuccRaids","Rajesh Mondal",47
"Season4","SuccRaids","Nilesh Salunke",47
"Season4","SuccRaids","Ajay Kumar",44
"Season4","SuccRaids","Nitin Madane",43
"Season4","SuccRaids","Meraj Sheykh",42
"Season4","SuccRaids","Ajay Thakur",41
"Season4","SuccRaids","Rakesh Kumar",40
"Season4","SuccRaids","Selvamani K",34
"Season4","SuccRaids","Nitin Tomar",30
"Season4","SuccRaids","Surjeet Singh",27
"Season4","SuccRaids","Sonu Narwal",25
"Season4","SuccRaids","Sandeep Narwal",20
"Season4","SuccRaids","Manjeet Chhillar",20
"Season4","SuccRaids","Shabeer Bappu",18
"Season4","SuccRaids","Abolfazel Maghsodlo",18
"Season4","SuccRaids","Vinod Kumar",16
"Season4","SuccRaids","Suresu Kumar",15
"Season4","SuccRaids","Pawan Kumar",13
"Season4","SuccRaids","Prashant Kumar Rai",12
"Season4","SuccRaids","Yogesh Hooda",12
"Season4","SuccRaids","Tushar Patil",11
"Season4","SuccRaids","Ashish Kumar",11
"Season4","SuccRaids","K. Prapanjan",10
"Season4","SuccRaids","Pawan Sehrawat",10
"Season4","SuccRaids","Deepak Narwal",8
"Season4","SuccRaids","Deepak Kumar Dahiya",8
"Season4","SuccRaids","Ravi Dalal",8
"Season4","SuccRaids","Mahipal Narwal",8
"Season4","SuccRaids","Vinoth Kumar",7
"Season4","SuccRaids","Surender Singh",7
"Season4","SuccRaids","Kuldeep Singh",7
"Season4","SuccRaids","Athul M S",6
"Season4","SuccRaids","Surjeet Narwal",6
"Season4","SuccRaids","Shrikant Jadhav",6
"Season4","SuccRaids","Sukesh Hegde",5
"Season4","SuccRaids","Sumit Singh",5
"Season4","SuccRaids","Umesh Mhatre",4
"Season4","SuccRaids","Vikash Kumar",4
"Season4","SuccRaids","Mahesh Goud",4
"Season4","SuccRaids","Gurvinder Singh",4
"Season4","SuccRaids","Ran Singh",4
"Season4","SuccRaids","Parmod Narwal",3
"Season4","SuccRaids","Surender Nada",3
"Season4","SuccRaids","Joginder Narwal",3
"Season4","SuccRaids","Amit Rathi",3
"Season4","SuccRaids","Vikash Khandola",3
"Season4","SuccRaids","Ravindra Ramesh Kumavat",2
"Season4","SuccRaids","Dharmaraj Cheralathan",2
"Season4","SuccRaids","Mohit Chhillar",1
"Season4","SuccRaids","Nilesh Shinde",1
"Season4","SuccRaids","Amit Nagar",1
"Season4","SuccRaids","Parveen Narwal",1
"Season4","SuccRaids","Nitin Kumar",1
"Season4","SuccRaids","Sunil Kumar",1
"Season4","SuccRaids","Vishal Bharadwaj",1
"Season4","SuccRaids","Anil Kumar",1
"Season4","SuccRaids","Ravinder Kumar",0
"Season4","SuccRaids","Jawahar",0
"Season4","SuccRaids","S Mahalingam",0
"Season4","SuccRaids","Sanket Chavan",0
"Season4","SuccRaids","Sombir",0
"Season4","SuccRaids","Surjeet",0
"Season4","SuccRaids","Phonchoo Tin",0
"Season4","SuccRaids","Sagar B. Krishna",0
"Season4","SuccRaids","Parvesh Bhainswal",0
"Season4","SuccRaids","Dalbir",0
"Season4","SuccRaids","Ajay Singh",0
"Season4","SuccRaids","Akshay Jadhav",0
"Season4","SuccRaids","Shashank Wankhede",0
"Season4","SuccRaids","Rahul Kumar",0
"Season4","SuccRaids","Sandeep Dhull",0
"Season4","SuccRaids","Hadi Tajik",0
"Season4","SuccRaids","Lo Chia Wei",0
"Season4","SuccRaids","Anil Kumar",0
"Season4","SuccRaids","Somvir",0
"Season4","SuccRaids","Fazel Atrachali",0
"Season4","SuccRaids","Hadi Oshtorak",0
"Season4","SuccRaids","Ravi Kumar",0
"Season4","SuccRaids","Sanjay Kumar",0
"Season4","SuccRaids","Manoj Kumar",0
"Season4","SuccRaids","Jeeva Gopal",0
"Season4","SuccRaids","Jeeva Kumar",0
"Season4","SuccRaids","Jasmer Singh Gulia",0
"Season4","SuccRaids","Amit Singh Chhillar",0
"Season4","SuccRaids","Bhupender Singh",0
"Season4","SuccRaids","Vishal Mane",0
"Season4","SuccRaids","Shrikant Tewthia",0
"Season4","SuccRaids","Somvir Shekhar",0
"Season4","SuccRaids","Ram Kumar Sah",0
"Season4","SuccRaids","Rohit Rana",0
"Season4","SuccRaids","Rupesh Tomar",0
"Season4","SuccRaids","Manoj Dhull",0
"Season4","SuccRaids","Vinoth Paulyas",0
"Season4","SuccRaids","Amit Hooda",0
"Season4","SuccRaids","Vinod",0
"Season4","SuccRaids","Sunil Kumar",0
"Season4","SuccRaids","Sunny",0
"Season4","SuccRaids","Mohammad Maghsoudlou",0
"Season4","SuccRaids","Ravinder Pahal",0
"Season4","SuccRaids","C. Arun",0
"Season4","SuccRaids","Prashant Chavan",0
"Season4","SuccRaids","Md. Arduzzaman Munshi",0
"Season4","SuccRaids","D. Gopu",0
"Season4","SuccRaids","Girish Maruti Ernak",0
"Season4","SuccRaids","D. Suresh Kumar",0
"Season4","SuccRaids","Mahendra Ganesh Rajput",0
"Season4","SuccRaids","Bajirao Hodage",0
"Season4","SuccRaids","Sachin Shingade",0
"Season4","SuccRaids","Preetam Chhillar",0
"Season4","SuccRaids","Deepak Dhull",0
"Season4","SuccRaids","Vijin Thangadurai",0
"Season1","RaidPoints","Anup Kumar",155
"Season1","RaidPoints","Rahul Chaudhari",151
"Season1","RaidPoints","Maninder Singh",130
"Season1","RaidPoints","Ajay Thakur",122
"Season1","RaidPoints","Kashiling Adake",113
"Season1","RaidPoints","Surjeet Narwal",113
"Season1","RaidPoints","Ravi Dalal",111
"Season1","RaidPoints","Jasvir Singh",106
"Season1","RaidPoints","Wazir Singh",104
"Season1","RaidPoints","Nitin Madane",101
"Season1","RaidPoints","Sandeep Narwal",92
"Season1","RaidPoints","Rakesh Kumar",88
"Season1","RaidPoints","Deepak Niwas Hooda",87
"Season1","RaidPoints","Sukesh Hegde",79
"Season1","RaidPoints","Rajesh Narwal",72
"Season1","RaidPoints","Manjeet Chhillar",71
"Season1","RaidPoints","Shabeer Bappu",66
"Season1","RaidPoints","Rishank Devadiga",64
"Season1","RaidPoints","Jang Kun Lee",55
"Season1","RaidPoints","Mahesh Goud",51
"Season1","RaidPoints","Pawan Kumar",43
"Season1","RaidPoints","Shrikant Tewthia",41
"Season1","RaidPoints","Jitesh Joshi",40
"Season1","RaidPoints","Rajesh Mondal",39
"Season1","RaidPoints","Sunil Jaipal",33
"Season1","RaidPoints","Mangesh Bhagat",27
"Season1","RaidPoints","Mahipal Narwal",24
"Season1","RaidPoints","Manoj Kumar",22
"Season1","RaidPoints","Mahendra Ganesh Rajput",21
"Season1","RaidPoints","Pravin Niwale",20
"Season1","RaidPoints","Deepak Kumar Dahiya",19
"Season1","RaidPoints","Waleed Al Hasani",14
"Season1","RaidPoints","Gangadhari Mallesh",13
"Season1","RaidPoints","Parmod Narwal",13
"Season1","RaidPoints","Dharmaraj Cheralathan",13
"Season1","RaidPoints","Kalimuthu Balamahendran",12
"Season1","RaidPoints","Ran Singh",11
"Season1","RaidPoints","Shyam Kumar Sah",10
"Season1","RaidPoints","Surender Nada",10
"Season1","RaidPoints","Gurvinder Singh",9
"Season1","RaidPoints","Balbir Singh",9
"Season1","RaidPoints","Nilesh Shinde",7
"Season1","RaidPoints","Jasmer Singh Gulia",7
"Season1","RaidPoints","Suresu Kumar",6
"Season1","RaidPoints","Simon Kibura",6
"Season1","RaidPoints","Chandran Ranjit",6
"Season1","RaidPoints","Prashant Kumar Rai",5
"Season1","RaidPoints","Mandeep Kumar",5
"Season1","RaidPoints","Preetam Chhillar",5
"Season1","RaidPoints","Sachin Khambe",5
"Season1","RaidPoints","Sinotharan Kanesharajah",4
"Season1","RaidPoints","Dovlet Boshimov",4
"Season1","RaidPoints","Wajid Ali",4
"Season1","RaidPoints","Ehsan Zamani Fard",4
"Season1","RaidPoints","D. Gopu",4
"Season1","RaidPoints","Punit Kumar Teotia",3
"Season1","RaidPoints","Ram Kumar Sah",3
"Season1","RaidPoints","Md. Arduzzaman Munshi",2
"Season1","RaidPoints","Sunil Hanumanthappa",2
"Season1","RaidPoints","Tae Deok Eom",2
"Season1","RaidPoints","Girish Maruti Ernak",2
"Season1","RaidPoints","Gurpreet Singh",2
"Season1","RaidPoints","Takamitsu Kono",1
